bvid,comment_text,timestamp,user_id,Sentiment_Score,Normalized_Score,Minute
BV1QMSjBREzr,"当程序员的也有同样的感受，原本自己经过五六年的时间才慢慢精通的编程语言，花费大量时间才掌握的前后端技术，在一夜之间被AI超越。看着那些才接触代码一两个月的人就用AI做出了你学那么久才能做出的效果，心中就有一种“嫉妒”的感觉。你当然可以说那些人其实根本不懂代码，基础差，但是这又如何呢？如果你不去翻找源代码，AI写的和人写的软件、网站在用户的角度上看不出什么差距，客户可不会管编程的人基础好不好，他们只在乎效果和成本。于是那些用着AI工具的新人就这样把一个学了很久代码的人取代了。
庆幸的是，其实这个现象在当年图形化编程(低代码)工具涌现的时候已经出现过了，只不过没有那么夸张，那些图形化编程的熟手终究没有大规模的取代程序员，我希望这次也不会。",1764328771,440172178,0.9999999169504261,0.9999998339008522,29405479
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
BV1uDCrBkEiw,也算业内人了，这个通话设备贵其实也并不是说有多高的科技含量，单纯就是市场太小，没有办法摊薄成本导致单价飙升,1763536184,108555672,0.2738806046327449,-0.45223879073451023,29392269
BV1uDCrBkEiw,我想听2018年那一场的语音[汤圆],1763435566,390304528,0.7476016378762622,0.49520327575252443,29390592
BV1uDCrBkEiw,解说其实挺难的，不光要有游戏理解，还要有控场能力。不是说游戏打的好就能上，之前客串过大学社团农药比赛解说，上去三分钟说不出话来，后背一身汗。,1763438853,52061015,0.1350433457324185,-0.729913308535163,29390647
BV1uDCrBkEiw,这是tim在滔搏打职业怒喷三六九的时候,1763440539,18176097,0.08080923626723613,-0.8383815274655277,29390675
BV1uDCrBkEiw,怪不得guma离队了，原来是签了李四维！[doge],1763436331,291122483,0.1132952642615016,-0.7734094714769968,29390605
BV1uDCrBkEiw,我给Tim检的票！！谁懂刷脸机上出现tim的震撼[给心心],1763439573,482131936,0.32212161761483216,-0.3557567647703357,29390659
BV1uDCrBkEiw,在现场！[给心心][给心心],1763463255,410505182,0.6199320980399382,0.2398641960798764,29391054
BV1uDCrBkEiw,T1.李四维正在连接,1763436029,1767958584,0.2094067466760151,-0.5811865066479698,29390600
BV1uDCrBkEiw,有机会明年来纽约看看会有什么新发现！,1763438584,33075498,0.9538266045885555,0.907653209177111,29390643
BV1uDCrBkEiw,Tim不是以前在滔搏打过比赛吗？职业名好像叫卡萨。[doge][doge][doge],1763453980,1266248183,0.7539382503294738,0.5078765006589476,29390899
BV1uDCrBkEiw,那个时候都普通耳机（）,1763442555,19860,0.3190237030414056,-0.3619525939171888,29390709
BV1uDCrBkEiw,其实很早就觉得像了[doge_金箍]似是故人来,1763476424,244258989,0.6663798283897552,0.33275965677951036,29391273
BV1uDCrBkEiw,"初中s1内测玩家来了[星星眼]还没弃坑
和我一起入坑的朋友现在都有孙女了[喜极而泣][喜极而泣][喜极而泣]",1763434907,12040857,0.01580040714198594,-0.9683991857160281,29390581
BV1uDCrBkEiw,我只好奇什么饮料那么好喝，飞神每次都要喝完再走,1763453425,27349247,0.10126372432533215,-0.7974725513493357,29390890
BV1uDCrBkEiw,耳机里听的是韩语[汤圆],1763435402,398860003,0.24202201876436735,-0.5159559624712653,29390590
BV1uDCrBkEiw,姑妈离队的原因找到了！[doge][doge][doge],1763436127,32040585,0.41310020859025365,-0.1737995828194927,29390602
BV1uDCrBkEiw,Gumayusi离队的原因找到了,1763435744,47992475,0.4387747079973019,-0.12245058400539621,29390595
BV1uDCrBkEiw,这个粉红噪音真的可以抵消激烈比赛环境下数万观众的爆发声量吗[思考]感觉开头选手耳机的声音并不全啊,1763446805,52617292,0.9619588261525199,0.9239176523050399,29390780
BV1uDCrBkEiw,"虽然不是同一时间
但也不是同一地点
但是干的是一样的活儿
音频、通话系统工程师[星星眼]",1763457745,25726264,0.04167791414001265,-0.9166441717199747,29390962
BV1uDCrBkEiw,一人血书去cs major现场,1763435169,1231337069,0.22277510295277259,-0.5544497940944548,29390586
